"externalId"||`||"classificationOfInstructionalProgramCode"||`||"courseNumber"||`||"courseTitle"||`||"departmentExternalId"||`||"institutionExternalId"||`||"facilityExternalId"||`||"description"
"HIST190  CM"||`||""||`||"HIST190  CM"||`||"Race & American Cities"||`||"MHIS"||`||"CM"||`||"CM"||`||"This upper-level research seminar will examine the relationship between urban development and race from the colonial era to the present. We will analyze the historical forces and institutions that have created forms of racial segregation and economic inequality and explore the role of cities as a site of racial conflict, interaction, collaboration and identity formation. Surveying a wide range of places, groups and issues, the course will provide a way to better understand the economics, politics and social life of American cities in the past and the present and to think spatially and geographically about historical continuity and change. Satisfies the Advanced Seminar requirement in the history major.||``||||``||||``||"
"HIST191  PO"||`||""||`||"HIST191  PO"||`||"Senior Thesis"||`||"PHST"||`||"PO"||`||"PO"||`||"An independent research and writing project culminating in a substantial, original historical work. Directed by one faculty member, chosen by the student (in all but exceptional cases) from the History Department faculty. The thesis may incorporate the Senior Paper from HIST190 PO - Senior Seminar. Each thesis read by one additional reader. Students present their theses orally. Letter grade only. Prerequisites: HIST 190 PO and completion of at least three courses in the field in which students intend to write their theses."
"HIST191  SC"||`||"54.0101"||`||"HIST191  SC"||`||"Senior Thesis in History"||`||"SHIS"||`||"SC"||`||"SC"||`||"Fall enrollment for a one-semester thesis, or a two-semester thesis. Enroll for HIST192 SC in the spring for a two-semester thesis.||``||"
"HIST192  PO"||`||""||`||"HIST192  PO"||`||"Senior Essay"||`||"PHST"||`||"PO"||`||"PO"||`||"An independent writing project culminating in a substantial essay that is based on an analysis of primary evidence; is a historiography; or is driven by an analysis and presentation of secondary literature. The essay may draw upon work completed in the History 190 Senior Seminar. Directed by one faculty member, chosen by the student (in all but exceptional cases) from the History Department; and read by one additional faculty reader of the student's choosing. Students present their essays orally. Letter grade only. Prerequisites: HIST 190 PO."
"HIST192  SC"||`||"54.0101"||`||"HIST192  SC"||`||"Senior Thesis in History"||`||"SHIS"||`||"SC"||`||"SC"||`||"Spring enrollment for a two-semester thesis; enroll in HIST191 SC for the fall semester."
"HIST193  PO"||`||""||`||"HIST193  PO"||`||"Senior Tutorial"||`||"PHST"||`||"PO"||`||"PO"||`||"An independent tutorial with one faculty member (in all but exceptional cases) from the History Department on a topic or topics chosen by the student from within the major field and approved by the faculty member.  The student meets with the faculty member throughout the semester and demonstrates mastery of the material of the tutorial and the student's coursework in the major field. The papers produced for the tutorial are read by one additional reader. Letter grade only. Prerequisites: HIST190  PO."
"HIST197J SC"||`||""||`||"HIST197J SC"||`||"Carcerality Early American North"||`||"SHIS"||`||"SC"||`||"SC"||`||"(Un)freedom: Carcerality and Community in the Early American North. "
"HMSC134  SC"||`||"24.0103"||`||"HMSC134  SC"||`||"Found Postcolonial Theory"||`||"SHUM"||`||"SC"||`||"SC"||`||"This course provides an in-depth survey of key foundational texts in postcolonial theory. Students will learn the main tenets of theoretical paradigms advanced by postcolonial theorists and attain proficiency with the terminology of the field (ex. hegemony, subalternity, orientalism, hybridity, contamination, conviviality, etc.) emerging across geographies and disciplines from the 1950s to the present. The course will problematize the relationship of postcolonial theory as a field to discourses in feminist theory, globalization and transnationalism and application of the theories to real-world situations. "
"HSA 010  HM"||`||""||`||"HSA 010  HM"||`||"Critical Inquiry"||`||"HHSS"||`||"HM"||`||"HM"||`||"This seminar course introduces students to inquiry, writing, and research in HSA, through focused exploration of a particular topic selected by the instructor in each section. To encourage reflection on the place of HSA within the Harvey Mudd curriculum, the course begins with a brief unit on the history and aims of liberal arts education. Writing assignments include a substantial research paper on a topic of interest chosen by the student in consultation with her or his instructor. The course ends with student research presentations in each section, followed by a Presentations Days event featuring the best presentations from across all sections. Prerequisite: Writing 1.||``||"
"HUM 195J SC"||`||""||`||"HUM 195J SC"||`||"Fellowship in Humanities Inst"||`||"SHUM"||`||"SC"||`||"SC"||`||"Fellows in the Scripps College Humanities Institute will work closely with the director on a project related to the theme of the Institute in a given semester. The Fellowship in the Humanities Institute does not satisfy any general education requirement but may be used once toward requirements of a major with approval of the faculty adviser in the major. Registration requires application. For information on applying and on the current theme, see https://www.scrippscollege.edu/hi/. May apply to repeat once for credit."
"ID  048  HM"||`||""||`||"ID  048  HM"||`||"SocialJustice&Equity/STEM&Beyond"||`||"HMID"||`||"HM"||`||"HM"||`||"Despite many efforts over the last few decades to broaden participation in STEM (science, technology, engineering, mathematics) fields, women, African-American, Hispanic and Latinx, Native American, and Southeast Asian individuals remain underrepresented in STEM fields in the United States. Why have we not made more significant progress and what will it take to do so?  In this course, we will use critical theories (including critical race theory, feminism, Marxism, and others) to understand the entangled issues behind this and other persistent inequities.||``||||``||The purpose of this course is to help fulfill the HMC mission statement more completely by empowering students to be engaged, critical, and civic-minded participants who can positively impact society.||``||||``||This class will have a reasonable out-of-class homework requirement that will be commensurate with a one-unit course."
